FY,CDCWk,WkNum,WkStart,Disease,Metric,Count,Rate,ThisWk,LastWk,Update Date,End Date,WkStrtActual,WkEndActual,extraction_date,source,workbook_name,hyper_file
22_23,5,31,1/28/24,COVID,Hospitalizations,271,8.243832488,,,7/10/24,6/29/24,1/29/23,2/4/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,6,32,2/4/24,COVID,Hospitalizations,279,8.487192856,,,7/10/24,6/29/24,2/5/23,2/11/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,7,33,2/11/24,COVID,Hospitalizations,221,6.722830184,,,7/10/24,6/29/24,2/12/23,2/18/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,8,34,2/18/24,COVID,Hospitalizations,272,8.274252534,,,7/10/24,6/29/24,2/19/23,2/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,9,35,2/25/24,COVID,Hospitalizations,224,6.814090322,,,7/10/24,6/29/24,2/26/23,3/4/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,10,36,3/3/24,COVID,Hospitalizations,189,5.749388709,,,7/10/24,6/29/24,3/5/23,3/11/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,11,37,3/10/24,COVID,Hospitalizations,171,5.20182788,,,7/10/24,6/29/24,3/12/23,3/18/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,12,38,3/17/24,COVID,Hospitalizations,120,3.65040553,,,7/10/24,6/29/24,3/19/23,3/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,13,39,3/24/24,COVID,Hospitalizations,110,3.346205069,,,7/10/24,6/29/24,3/26/23,4/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,14,40,3/31/24,COVID,Hospitalizations,97,2.95074447,,,7/10/24,6/29/24,4/2/23,4/8/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,15,41,4/7/24,COVID,Hospitalizations,108,3.285364977,,,7/10/24,6/29/24,4/9/23,4/15/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,16,42,4/14/24,COVID,Hospitalizations,99,3.011584562,,,7/10/24,6/29/24,4/16/23,4/22/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,17,43,4/21/24,COVID,Hospitalizations,109,3.315785023,,,7/10/24,6/29/24,4/23/23,4/29/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,18,44,4/28/24,COVID,Hospitalizations,80,2.433603686,,,7/10/24,6/29/24,4/30/23,5/6/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,19,45,5/5/24,COVID,Hospitalizations,70,2.129403226,,,7/10/24,6/29/24,5/7/23,5/13/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,20,46,5/12/24,COVID,Hospitalizations,64,1.946882949,,,7/10/24,6/29/24,5/14/23,5/20/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,21,47,5/19/24,COVID,Hospitalizations,79,2.40318364,,,7/10/24,6/29/24,5/21/23,5/27/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,22,48,5/26/24,COVID,Hospitalizations,56,1.70352258,,,7/10/24,6/29/24,5/28/23,6/3/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,23,49,6/2/24,COVID,Hospitalizations,58,1.764362673,,,7/10/24,6/29/24,6/4/23,6/10/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,24,50,6/9/24,COVID,Hospitalizations,50,1.521002304,,,7/10/24,6/29/24,6/11/23,6/17/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,25,51,6/16/24,COVID,Hospitalizations,68,2.068563133,,,7/10/24,6/29/24,6/18/23,6/24/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,26,52,6/23/24,COVID,Hospitalizations,56,1.70352258,,,7/10/24,6/29/24,6/25/23,7/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,27,1,7/2/23,COVID,Hospitalizations,349,10.61659608,,,7/10/24,6/29/24,7/3/22,7/9/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,28,2,7/9/23,COVID,Hospitalizations,411,12.50263894,,,7/10/24,6/29/24,7/10/22,7/16/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,29,3,7/16/23,COVID,Hospitalizations,459,13.96280115,,,7/10/24,6/29/24,7/17/22,7/23/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,30,4,7/23/23,COVID,Hospitalizations,391,11.89423802,,,7/10/24,6/29/24,7/24/22,7/30/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,31,5,7/30/23,COVID,Hospitalizations,383,11.65087765,,,7/10/24,6/29/24,7/31/22,8/6/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,32,6,8/6/23,COVID,Hospitalizations,296,9.00433364,,,7/10/24,6/29/24,8/7/22,8/13/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,33,7,8/13/23,COVID,Hospitalizations,311,9.460634331,,,7/10/24,6/29/24,8/14/22,8/20/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,34,8,8/20/23,COVID,Hospitalizations,292,8.882653455,,,7/10/24,6/29/24,8/21/22,8/27/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,35,9,8/27/23,COVID,Hospitalizations,254,7.726691704,,,7/10/24,6/29/24,8/28/22,9/3/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,36,10,9/3/23,COVID,Hospitalizations,255,7.75711175,,,7/10/24,6/29/24,9/4/22,9/10/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,37,11,9/10/23,COVID,Hospitalizations,287,8.730553225,,,7/10/24,6/29/24,9/11/22,9/17/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,38,12,9/17/23,COVID,Hospitalizations,184,5.597288479,,,7/10/24,6/29/24,9/18/22,9/24/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,39,13,9/24/23,COVID,Hospitalizations,146,4.441326728,,,7/10/24,6/29/24,9/25/22,10/1/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,40,14,10/1/23,COVID,Hospitalizations,165,5.019307603,,,7/10/24,6/29/24,10/2/22,10/8/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,41,15,10/8/23,COVID,Hospitalizations,139,4.228386405,,,7/10/24,6/29/24,10/9/22,10/15/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,42,16,10/15/23,COVID,Hospitalizations,152,4.623847004,,,7/10/24,6/29/24,10/16/22,10/22/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,43,17,10/22/23,COVID,Hospitalizations,122,3.711245622,,,7/10/24,6/29/24,10/23/22,10/29/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,44,18,10/29/23,COVID,Hospitalizations,142,4.319646543,,,7/10/24,6/29/24,10/30/22,11/5/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,45,19,11/5/23,COVID,Hospitalizations,200,6.084009216,,,7/10/24,6/29/24,11/6/22,11/12/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,46,20,11/12/23,COVID,Hospitalizations,255,7.75711175,,,7/10/24,6/29/24,11/13/22,11/19/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,47,21,11/19/23,COVID,Hospitalizations,233,7.087870737,,,7/10/24,6/29/24,11/20/22,11/26/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,48,22,11/26/23,COVID,Hospitalizations,354,10.76869631,,,7/10/24,6/29/24,11/27/22,12/3/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,49,23,12/3/23,COVID,Hospitalizations,401,12.19843848,,,7/10/24,6/29/24,12/4/22,12/10/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,50,24,12/10/23,COVID,Hospitalizations,413,12.56347903,,,7/10/24,6/29/24,12/11/22,12/17/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,51,25,12/17/23,COVID,Hospitalizations,392,11.92465806,,,7/10/24,6/29/24,12/18/22,12/24/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,52,26,12/24/23,COVID,Hospitalizations,436,13.26314009,,,7/10/24,6/29/24,12/25/22,12/31/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,6,32,2/4/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,2/5/23,2/11/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,7,33,2/11/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,2/12/23,2/18/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,8,34,2/18/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,2/19/23,2/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,9,35,2/25/24,Flu,Deaths,1,0.030420046,,,7/10/24,6/29/24,2/26/23,3/4/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,10,36,3/3/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/5/23,3/11/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,11,37,3/10/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/12/23,3/18/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,12,38,3/17/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/19/23,3/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,13,39,3/24/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,3/26/23,4/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,14,40,3/31/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/2/23,4/8/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,15,41,4/7/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/9/23,4/15/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,16,42,4/14/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/16/23,4/22/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,17,43,4/21/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/23/23,4/29/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,18,44,4/28/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,4/30/23,5/6/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,19,45,5/5/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/7/23,5/13/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,20,46,5/12/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/14/23,5/20/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,21,47,5/19/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/21/23,5/27/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,22,48,5/26/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,5/28/23,6/3/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,23,49,6/2/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/4/23,6/10/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,24,50,6/9/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/11/23,6/17/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,25,51,6/16/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/18/23,6/24/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,26,52,6/23/24,Flu,Deaths,0,0,,,7/10/24,6/29/24,6/25/23,7/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,1,27,12/31/23,Flu,Hospitalizations,54,1.642682488,,,7/10/24,6/29/24,1/1/23,1/7/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,2,28,1/7/24,Flu,Hospitalizations,29,0.882181336,,,7/10/24,6/29/24,1/8/23,1/14/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,3,29,1/14/24,Flu,Hospitalizations,10,0.304200461,,,7/10/24,6/29/24,1/15/23,1/21/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,4,30,1/21/24,Flu,Hospitalizations,12,0.365040553,,,7/10/24,6/29/24,1/22/23,1/28/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,5,31,1/28/24,Flu,Hospitalizations,11,0.334620507,,,7/10/24,6/29/24,1/29/23,2/4/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,6,32,2/4/24,Flu,Hospitalizations,12,0.365040553,,,7/10/24,6/29/24,2/5/23,2/11/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,7,33,2/11/24,Flu,Hospitalizations,8,0.243360369,,,7/10/24,6/29/24,2/12/23,2/18/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,8,34,2/18/24,Flu,Hospitalizations,7,0.212940323,,,7/10/24,6/29/24,2/19/23,2/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,9,35,2/25/24,Flu,Hospitalizations,5,0.15210023,,,7/10/24,6/29/24,2/26/23,3/4/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,10,36,3/3/24,Flu,Hospitalizations,6,0.182520276,,,7/10/24,6/29/24,3/5/23,3/11/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,11,37,3/10/24,Flu,Hospitalizations,8,0.243360369,,,7/10/24,6/29/24,3/12/23,3/18/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,12,38,3/17/24,Flu,Hospitalizations,4,0.121680184,,,7/10/24,6/29/24,3/19/23,3/25/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,13,39,3/24/24,Flu,Hospitalizations,2,0.060840092,,,7/10/24,6/29/24,3/26/23,4/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,14,40,3/31/24,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,4/2/23,4/8/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,15,41,4/7/24,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,4/9/23,4/15/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,16,42,4/14/24,Flu,Hospitalizations,4,0.121680184,,,7/10/24,6/29/24,4/16/23,4/22/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,17,43,4/21/24,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,4/23/23,4/29/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,18,44,4/28/24,Flu,Hospitalizations,1,0.030420046,,,7/10/24,6/29/24,4/30/23,5/6/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,19,45,5/5/24,Flu,Hospitalizations,6,0.182520276,,,7/10/24,6/29/24,5/7/23,5/13/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,20,46,5/12/24,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,5/14/23,5/20/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,21,47,5/19/24,Flu,Hospitalizations,5,0.15210023,,,7/10/24,6/29/24,5/21/23,5/27/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,22,48,5/26/24,Flu,Hospitalizations,9,0.273780415,,,7/10/24,6/29/24,5/28/23,6/3/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,23,49,6/2/24,Flu,Hospitalizations,7,0.212940323,,,7/10/24,6/29/24,6/4/23,6/10/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,24,50,6/9/24,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,6/11/23,6/17/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,25,51,6/16/24,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,6/18/23,6/24/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,26,52,6/23/24,Flu,Hospitalizations,9,0.273780415,,,7/10/24,6/29/24,6/25/23,7/1/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,27,1,7/2/23,Flu,Hospitalizations,5,0.15210023,,,7/10/24,6/29/24,7/3/22,7/9/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,28,2,7/9/23,Flu,Hospitalizations,7,0.212940323,,,7/10/24,6/29/24,7/10/22,7/16/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,29,3,7/16/23,Flu,Hospitalizations,7,0.212940323,,,7/10/24,6/29/24,7/17/22,7/23/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,30,4,7/23/23,Flu,Hospitalizations,5,0.15210023,,,7/10/24,6/29/24,7/24/22,7/30/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,31,5,7/30/23,Flu,Hospitalizations,5,0.15210023,,,7/10/24,6/29/24,7/31/22,8/6/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,32,6,8/6/23,Flu,Hospitalizations,3,0.091260138,,,7/10/24,6/29/24,8/7/22,8/13/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,33,7,8/13/23,Flu,Hospitalizations,1,0.030420046,,,7/10/24,6/29/24,8/14/22,8/20/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,34,8,8/20/23,Flu,Hospitalizations,1,0.030420046,,,7/10/24,6/29/24,8/21/22,8/27/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,35,9,8/27/23,Flu,Hospitalizations,1,0.030420046,,,7/10/24,6/29/24,8/28/22,9/3/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
